,Date,Close,High,Low,Open,Volume,SMA_05,SMA_08,SMA_13,SMA_21,EMA_50,EMA_200,VolumeSMA_14,RSI,MACD,MACD_Signal,MACD_Hist,BB_Up,BB_Mid,BB_Low,Plus_DMI,Minus_DMI,ADX,SAR,SAR_MoreSensitive,SAR_LessSensitive,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,ATR,NATR,TRANGE,APO,CCI,CMO,MFI,MOM,ROC,ROCP,ROCR,ROCR100,STOCH_K,STOCH_D,STOCHF_K,STOCHF_D,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,OBV,AD,CMF,VPT,BOP
HEM.ST,2025-04-01,361.0,365.3999938964844,335.0,335.79998779296875,221010.0,342.35999755859376,343.5999984741211,343.75384756234973,349.0952380952381,363.7589377740207,,153264.0,52.137637089472285,-10.158585083524201,-11.96066184007012,1.8020767565459188,373.3194819498364,346.61999969482423,319.92051743981204,29.743391257728035,28.25862802187616,32.01204749028453,328.79998779296875,328.79998779296875,328.79998779296875,347.09999084472656,370.79998779296875,402.6000061035156,377.3000030517578,,11.246788897134792,3.115453988125981,32.600006103515625,-16.338459308330812,175.78368139576207,4.275274178944567,45.8885401320909,14.399993896484375,4.154643289932225,0.041546432899322194,1.0415464328993222,104.15464328993222,48.298550802328776,39.26073518653968,87.97816075756957,48.298550802328776,100.0,33.333333333333336,-0.016873090712699046,63.924009742186286,-12.021839242430433,-1328633.0,1532646.7882486277,-0.06661184184387675,-23418.699457095172,0.8289479363989452
HEM.ST,2025-04-02,355.0,359.20001220703125,350.0,359.20001220703125,99615.0,345.35999755859376,344.9749984741211,344.75384756234973,347.01904732840404,363.4154500181767,,148595.57142857142,48.81760933688921,-8.72737420415558,-11.314004312887212,2.5866301087316312,364.7825488416197,345.0199996948242,325.2574505480287,27.662147470102294,26.281278044943875,29.908318918980164,328.79998779296875,328.79998779296875,328.79998779296875,347.09999084472656,370.79998779296875,401.9000015258789,377.3000030517578,,11.22916111876802,3.1631439771177523,11.0,-13.910254454001404,151.84155240231948,-2.3647813262215793,52.12350894066089,19.399993896484375,5.780689375345371,0.057806893753453804,1.0578068937534537,105.78068937534537,59.66011720033699,47.234640682625745,71.58472086843341,59.66011720033699,83.56606069120853,61.18868689706951,-0.03130290996785634,62.306484068901305,-28.415279131566592,-1428248.0,1541308.8184941611,-0.022911886758070467,-25074.35042662426,-0.456522460244273
HEM.ST,2025-04-03,375.0,376.6000061035156,348.6000061035156,350.0,293550.0,352.43999633789065,348.7249984741211,346.6307701697716,346.44761875697543,363.86974609589527,,165164.7142857143,58.34048310052891,-5.911156287793801,-10.233434707868529,4.322278420074728,365.8387146686247,345.1800003051758,324.5212859417269,33.21159289559155,22.051475009881756,29.214476990167203,329.53198791503905,330.26398803710936,329.1659878540039,352.6999969482422,370.29998779296875,401.9000015258789,377.3000030517578,,12.427078181713162,3.31388751512351,28.0,-10.105126992250064,218.22434920046638,16.680966201057803,57.3095646449289,29.79998779296875,8.63267286766387,0.0863267286766387,1.0863267286766387,108.63267286766387,85.40519660154892,64.45462153473822,96.65270817864396,85.40519660154892,100.0,94.52202023040284,-0.04262764211576675,67.65429568148956,-3.3472918213560394,-1134698.0,1801310.119087946,0.10870964000248384,-8536.322257610176,0.8928571428571429
HEM.ST,2025-04-04,364.20001220703125,372.79998779296875,361.6000061035156,369.79998779296875,263168.0,357.6,350.75,347.984616793119,346.0857151576451,363.88269770809666,,174070.2142857143,52.644384898975005,-4.498891632672553,-9.086526092829335,4.587634460156782,367.007053049239,345.4700012207031,323.93294939216725,30.667768692135144,20.362454069862427,28.570195199126598,331.4147086425781,333.97086948242185,330.11466821899415,352.6999969482422,368.79998779296875,401.9000015258789,377.3000030517578,,12.496572161339676,3.4312388090300066,13.399993896484375,-6.175640008388427,164.03967178085261,5.288769797950006,48.36614288060315,20.20001220703125,5.872096571811403,0.058720965718114096,1.058720965718114,105.8720965718114,80.76534305302,75.27688561830196,74.05860011198287,80.76534305302,78.42804567880596,87.33136879000483,-0.05204366623245971,65.2588274605722,-25.94139988801713,-1397866.0,1660327.7485330973,0.09692410123127702,-16115.55209094351,-0.4999986376058921
HEM.ST,2025-04-07,348.0,372.6000061035156,339.0,344.6000061035156,240718.0,360.64000244140624,351.75,348.93846247746393,345.5904773530506,363.2598468175831,,183835.0,45.472503878178294,-4.633455721298901,-8.195912018523249,3.5624562972243474,367.2812795814436,345.81000061035155,324.3387216392595,25.41180513949171,28.400268532592747,26.926146853716954,333.2221205410156,337.38120041210937,331.0443749766846,352.6999969482422,368.79998779296875,400.5,377.3000030517578,,14.00396030006653,4.024126523007624,33.600006103515625,-3.788461538461547,48.14905055460563,-9.054992243643403,45.7316858514359,3.0,0.8695652173912993,0.008695652173913044,1.008695652173913,100.8695652173913,67.32043456855153,77.83032474104014,31.249995415028,67.32043456855153,0.0,59.47601522626866,-0.060939538872373245,56.25782843512964,-59.832625832290006,-1638584.0,1548565.7965365124,0.1004665645484517,-26822.95024510772,0.10119027615678403
INDT.ST,2024-10-10,294.9278869628906,300.6642319466837,288.2024847176144,300.6642319466837,312692.0,,,,,,,,,,,,,,,,,,,,,,,,,274.5539245605469,,,,,,,,,,,,,,,,,,,,,,312692.0,24817.570724453275,,,-0.4603162685254927
INDT.ST,2024-10-11,300.07080078125,302.04885488024667,294.3344559672438,294.7300607505011,244181.0,,,,,,,,,,,,,,,,,,288.2024847176144,288.2024847176144,288.2024847176144,,,,,271.7846374511719,,,7.714398913002867,,,,,,,,,,,,,,,,,,,556873.0,143777.34911171367,,4257.996258043995,0.6923079932704711
INDT.ST,2024-10-14,300.07080078125,302.6422771464877,296.51029736651395,300.07080078125,146263.0,,,,,,,,,,,,,,,,,,288.4794121208671,288.7563395241197,288.34094841924076,,,,,270.00439453125,,,6.131979779973733,,,,,,,,,,,,,,,,,,,556873.0,167368.109116046,,4257.996258043995,0.0
INDT.ST,2024-10-15,302.8401184082031,307.7852540439823,300.6642466553752,300.6642466553752,201367.0,,,,,,,,,,,,,,,,,,289.04592672189193,289.86721453390913,288.6269749937857,,,,,263.2790222167969,,,7.71445326273232,,,,,,,,,,,,,,,,,,,758240.0,89059.19439557836,,6116.388281309175,0.30555673292925944
INDT.ST,2024-10-16,297.6971435546875,301.8510692587673,294.9278798737746,301.0598295051419,175169.0,299.12135009765626,,,,,,,,,,,,,,,,,290.17028636121734,292.0173792751179,289.2017233652916,,,,,266.6416931152344,,,7.912238534428525,,,,,,,,,,,,,,,,,,,583071.0,54024.7834545895,,3141.585052295922,-0.48571341378348754
INDT.ST,2024-10-17,298.6861877441406,300.66424196761176,297.1037383288213,297.6971606324051,140347.0,299.8730102539063,,,,,,,,,,,,,,,,,291.22718442218326,293.9095242473816,289.75922928565234,,,,,267.2351379394531,,,3.5605036387904647,,,,,,,,,,,,,,,,,,,723418.0,38430.936728865534,,3607.8622331909355,0.27777730682828894
INDT.ST,2024-10-18,297.49932861328125,301.2576495640253,295.9169094579266,299.2795954371213,192513.0,299.3587158203125,,,,,,,,,,,,,,,,,292.2206685994912,294.9278798737746,290.30001002840226,,,,,270.79559326171875,,,5.340740106098735,,,,,,,,,,,,19.999797046157727,33.6125070283204,,,,,,530905.0,-40001.89730053372,,2842.8927728191843,-0.3333371009398362
INDT.ST,2024-10-21,297.6971435546875,301.4554342905994,293.9388528187756,295.7190894446896,148935.0,298.883984375,298.6861763000488,,,,,,,,,,,,,,,,293.1545437261607,307.7852540439823,290.82456734886966,,,,,271.58685302734375,,,7.51658147182377,,,,,,,,,,,,27.142725931342348,26.498495454511968,,,,,,679840.0,-40001.89730053372,,2941.9234779830163,0.26315874010183143
INDT.ST,2024-10-22,291.1695556640625,298.2905624526505,288.40029201445054,296.70811314599644,189668.0,296.54987182617185,298.2163848876953,,,,,,,,,,,,,,,,307.7852540439823,307.23139799497403,307.7852540439823,297.9938693807984,,,,272.9714660644531,,,9.890270438199934,,,,,,,,,,22.576884684032237,27.56262905562154,20.588131074596642,22.576884684032237,,,,,,490172.0,-123456.28035717407,,-1216.9156874039568,-0.5600006103515581
INDT.ST,2024-10-23,290.1805419921875,293.93886304151846,287.0156734157478,289.1915149027917,282549.0,295.0465515136719,296.9801025390625,,,,,,,,,,,,,,,,307.3975548033917,305.72490951653214,307.591404423687,297.40046372986507,,,,272.7736511230469,,,6.923189625770647,,,,,,,,,,23.216197458251404,24.097192532265208,21.917735368815233,23.216197458251404,,,,,,207623.0,-147676.24425052054,,-2176.647975820193,0.14285714285714052
INDT.ST,2024-10-24,287.806884765625,294.5322569413591,286.6200401780429,286.8178576702105,265591.0,292.8706909179688,295.4471130371094,,,,,,,,,,,,,,,,306.58227954788595,303.47980118443803,307.1798898035282,297.20264711101265,,,,275.3451232910156,,,7.912216763316167,,,,,-7.121002197265625,-2.4144892741735258,-0.024144892741735292,0.9758551072582647,97.58551072582648,16.835318155512407,20.87613343259869,8.00008802312535,16.835318155512407,,,,,,-57968.0,-333589.13373111223,,-4349.164410354021,0.1249999999999955
INDT.ST,2024-10-25,291.76300048828125,297.3015583984996,282.0705467824335,282.0705467824335,327322.0,291.7234252929687,294.06247329711914,,,,,,,,,,,,,,,,305.38454518569534,300.7822394234148,306.56309431476365,294.9279004132079,,,,282.86175537109375,,,15.231011616066098,,,,,-8.30780029296875,-2.768613364358996,-0.027686133643589975,0.97231386635641,97.231386635641,26.63929157656305,22.230269063442293,50.00005133774857,26.63929157656305,,,,,,269354.0,-244319.85117191565,,150.11541620679145,0.6363630959104438
INDT.ST,2024-10-28,293.7410583496094,297.4993493799873,288.00471305425094,291.76300408462885,326380.0,290.9322082519531,293.5679626464844,295.7038808969351,,,,,,,,,,,,,,,303.5194253134344,282.0705467824335,305.58339241347045,291.96080802060044,,,,284.4441833496094,,,9.494636325736337,,,,,-6.329742431640625,-2.1094163161363255,-0.021094163161363286,0.9789058368386367,97.89058368386367,43.3171452868585,28.930585006311322,71.95129649970158,43.3171452868585,,,,,,595734.0,-176323.84491579642,,2362.865229239387,0.2083338631537448
INDT.ST,2024-10-29,286.4222412109375,294.92787992185737,285.2353966716611,294.33445765221916,271504.0,289.9827453613281,292.034969329834,295.0496004544772,,,,230320.07142857142,,,,,,,,,,,301.8035150309543,282.0705467824335,304.642878588229,291.76299053651644,,,,290.1805419921875,,,9.69248325019629,,-108.68893209224184,,,-16.417877197265625,-5.421301934354583,-0.054213019343545825,0.9457869806564542,94.57869806564541,50.05211736278551,40.00285140873569,28.205004250906413,50.05211736278551,,,,,-83.07702131608129,324230.0,-381336.51726038265,,-4401.8960185836695,-0.816325005371706
INDT.ST,2024-10-30,287.01568603515625,290.18055475074783,285.8288414026139,285.8288414026139,258643.0,289.3497741699219,290.72451400756836,294.0453608586238,,,,226459.42857142858,39.899047748171036,,,,,,,7.211194879636842,21.09277788841982,,300.2248775710726,282.6876988863356,303.73998531599716,291.76299053651644,,,,288.4002990722656,7.813315505304989,2.722260798090298,4.351713348133956,,-106.98968105709402,-20.201904503657918,44.06214208456491,-10.68145751953125,-3.588028219548245,-0.03588028219548249,0.9641197178045176,96.41197178045175,44.06921633650823,45.812826328717414,32.05134825891673,44.06921633650823,,,,,-80.76921816599011,582873.0,-498899.8864403573,,-3866.0076426618734,0.27273042537402004
INDT.ST,2024-10-31,285.4332275390625,287.4112817421292,282.6639335451421,285.6310148497421,316049.0,288.8750427246094,289.19152450561523,292.9193936861478,,,,231592.85714285713,38.23534023749614,,,,,,,6.8666279727602335,23.2704086288601,,298.7725311079815,297.4993493799873,302.8732077746546,291.76299053651644,,,,286.4222412109375,7.59431784042514,2.660628514031651,4.7473481969871045,,-122.46524636018366,-23.52931952500772,35.577196857895835,-13.252960205078125,-4.437085057455292,-0.04437085057455292,0.9556291494254471,95.56291494254471,27.350393002117794,40.49057556713718,21.794826496530277,27.350393002117794,,,,,-86.9231225445167,266824.0,-446224.0484181444,,-5608.541063537946,-0.04166269303884476
INDT.ST,2024-11-01,282.86175537109375,287.41128614437406,282.86175537109375,286.2244415312706,125391.0,287.09479370117185,288.15304946899414,291.38259652944714,,,,230102.0,35.63502669334845,,,,,,,6.543928214114049,22.176791630944948,,297.43637236193763,296.90593274659346,302.04110133496573,290.180554617542,,,,283.2573547363281,7.376833049914795,2.6079287531242725,4.54953077328031,,-118.42670193811387,-28.729946613303103,31.22703033538714,-14.6375732421875,-4.920203790178923,-0.04920203790178918,0.9507979620982108,95.07979620982108,18.393205945402233,29.937605094676083,1.3334430807597382,18.393205945402233,,,,,-96.9231281514787,141433.0,-571615.0484181445,,-6738.190436856414,-0.739128127218333
INDT.ST,2024-11-04,285.23541259765625,286.4222572031996,282.86175356928163,282.86175356928163,145510.0,285.39366455078124,287.53490829467773,290.4240018404447,,,,226112.2142857143,39.710897738355996,,,,,,,6.294606923108479,21.331865842971812,,296.2071063155773,296.3362527785354,301.24227915286446,289.78494808121036,,,,280.290283203125,7.104238091629307,2.4906578138144133,3.5605036339179605,,-102.22503461203209,-20.57820452328801,29.754690916955756,-12.46173095703125,-4.186043174022602,-0.04186043174022598,0.958139568259774,95.8139568259774,14.698687967745888,20.147428971755303,20.967794325947697,14.698687967745888,,,,,-84.00008989141051,286943.0,-523112.53741911816,,-5517.1315397850085,0.6666638409697832
INDT.ST,2024-11-05,287.806884765625,288.0047022577926,282.6639317963849,285.23540828100494,216034.0,285.67059326171875,287.53490829467773,289.5871323805589,,,,229031.14285714287,43.8585556598094,,,,,,,7.647506681184904,20.095098141258834,,295.0761815529258,295.7893600091997,300.4754098580472,289.78494808121036,,,,283.6529541015625,6.978276118042051,2.4246383555851336,5.340770461407715,,-74.51389075271747,-12.282888680381204,36.089990531076474,-3.3626708984375,-1.154884098637421,-0.011548840986374237,0.9884511590136258,98.84511590136258,30.240765215366196,21.110886376171436,68.4210582393912,30.240765215366196,,,,,-70.40819565873122,502977.0,-323081.9603004185,,-3569.5282836683955,0.4814804349300338
INDT.ST,2024-11-06,284.4441833496094,297.30153489714024,284.4441833496094,291.5651599432312,272960.0,285.1562927246094,286.62005615234375,288.5828904371995,,,,238503.5,39.98465378752887,,,,304.1962758791769,292.16849212646486,280.14070837375283,16.09663725526251,17.469269794276514,,282.0705467824335,282.6639317963849,299.73921533502266,289.78494808121036,,,,281.0815124511719,7.398210077291252,2.6009356177264973,12.857351547530868,,-22.352655747347914,-20.030692424942252,38.52542198376255,-5.736358642578125,-1.9768240155580652,-0.019768240155580673,0.9802317598444193,98.02317598444193,33.850343998126085,26.263265727079386,12.162179429039396,33.850343998126085,,,,,-87.75522134871309,230017.0,-596041.9603004185,-0.13073767715252735,-6758.760463652906,-0.5538447453425468
INDT.ST,2024-11-07,291.1695556640625,293.34542723355054,283.6529440944886,285.4332108829906,207190.0,286.3035583496094,286.2986183166504,288.08076829176684,292.1209237234933,,,239551.85714285713,49.57720105723559,,,,303.947323419609,291.98057556152344,280.01382770343787,14.552833861925807,16.57676137922663,,282.3751665447276,282.6639317963849,299.0324685929191,290.0816405881861,,,,279.8946533203125,7.562086724560587,2.597141966753338,9.692483139061949,,4.349933906828204,-0.8455978855288102,44.60450029143852,3.3626708984375,1.1683775046506861,0.011683775046506913,1.0116837750465069,101.16837750465069,46.230424985069796,36.77384473285402,58.10803728677885,46.230424985069796,99.99999999999999,84.29748798405183,,,-53.061327398489965,437207.0,-481876.3842822089,-0.11377263860166487,-1859.9790105659113,0.5918343832813818
INDT.ST,2024-11-08,288.99371337890625,292.55418657942187,286.81784181618224,291.3673722401533,141256.0,287.5299499511719,286.6200523376465,287.9133958082933,291.83834402901783,,,239003.35714285713,46.96194924786547,,,,302.8578172002849,291.4267211914063,279.99562518252765,13.71449148865698,15.621826992726815,,282.6736939117759,283.24943592041507,298.35399172049966,289.98273334676253,,,,281.279296875,7.431676584466233,2.5715703284944444,5.736344763239629,,25.941901389797284,-6.076101504269052,48.9931707781588,-2.769287109375,-0.9491563716922502,-0.009491563716922459,0.9905084362830775,99.05084362830775,37.83783653888446,39.30620184069344,43.243292900835186,37.83783653888446,73.49309336187014,75.46185243800853,,,-57.31713990150455,295951.0,-515971.84001584136,-0.15164413453731415,-2915.552204442808,-0.4137929220116348
